event_id,event_time,session_id,customer_id,event_type,product_id,detail,device,variant
E000376,2026-01-02T16:27:18,S000069,,view_category,,outer,desktop,
E000377,2026-01-02T16:27:33,S000069,,view_item,P001,,desktop,
E000378,2026-01-02T16:28:00,S000069,,view_item,P008,,desktop,
E000379,2026-01-02T16:28:33,S000069,,view_item,P013,,desktop,
E000380,2026-01-02T16:29:07,S000069,,add_to_cart,P013,,desktop,
E000381,2026-01-02T16:29:59,S000069,,begin_checkout,P013,,desktop,
E000382,2026-01-02T13:29:00,S000070,C0468,session_start,,organic,mobile,
E000383,2026-01-02T13:29:24,S000070,C0468,view_category,,outer,mobile,
E000384,2026-01-02T13:30:46,S000070,C0468,view_item,P011,,mobile,
E000385,2026-01-02T10:45:00,S000071,,session_start,,direct,mobile,
E000386,2026-01-02T10:45:10,S000071,,view_category,,bag,mobile,
E000387,2026-01-02T10:45:49,S000071,,view_item,P076,,mobile,
E000388,2026-01-02T11:41:00,S000072,C0272,session_start,,search_ad,desktop,
E000389,2026-01-02T11:41:26,S000072,C0272,view_category,,dress,desktop,
E000390,2026-01-02T11:41:38,S000072,C0272,view_item,P068,,desktop,
E000391,2026-01-02T11:42:41,S000072,C0272,view_item,P064,,desktop,
E000392,2026-01-02T11:43:32,S000072,C0272,view_item,P062,,desktop,
E000393,2026-01-02T13:00:00,S000073,C0435,session_start,,search_ad,mobile,
E000394,2026-01-02T13:00:31,S000073,C0435,search,,발레코어|0,mobile,
E000395,2026-01-02T16:57:00,S000074,C0148,session_start,,search_ad,app,
E000396,2026-01-02T16:57:16,S000074,C0148,view_category,,outer,app,
E000397,2026-01-02T16:57:49,S000074,C0148,view_item,P017,,app,
E000398,2026-01-02T16:58:29,S000074,C0148,view_item,P013,,app,
E000399,2026-01-02T16:59:06,S000074,C0148,view_item,P011,,app,
E000400,2026-01-02T13:07:00,S000075,,session_start,,direct,mobile,
E000401,2026-01-02T13:07:28,S000075,,search,,바라클라바|0,mobile,
E000402,2026-01-02T13:07:57,S000075,,view_category,,bottom,mobile,
E000403,2026-01-02T13:08:50,S000075,,view_item,P043,,mobile,
E000404,2026-01-02T11:31:00,S000076,,session_start,,search_ad,desktop,
E000405,2026-01-02T11:31:15,S000076,,view_category,,outer,desktop,
E000406,2026-01-02T11:31:33,S000076,,apply_filter,,color=gray,desktop,
E000407,2026-01-02T11:32:57,S000076,,view_item,P017,,desktop,
E000408,2026-01-02T11:33:07,S000076,,view_item,P008,,desktop,
E000409,2026-01-02T11:34:01,S000076,,view_item,P008,,desktop,
E000410,2026-01-02T11:34:14,S000076,,add_to_cart,P008,,desktop,
E000411,2026-01-02T08:00:00,S000077,C0018,session_start,,organic,mobile,
E000412,2026-01-02T08:00:27,S000077,C0018,view_category,,top,mobile,
E000413,2026-01-02T08:00:30,S000077,C0018,apply_filter,,price=under_50k,mobile,
E000414,2026-01-02T08:01:03,S000077,C0018,view_item,P022,,mobile,
E000415,2026-01-02T08:01:18,S000077,C0018,view_item,P040,,mobile,
E000416,2026-01-02T08:01:48,S000077,C0018,view_item,P027,,mobile,
E000417,2026-01-02T08:01:57,S000077,C0018,wishlist_add,P027,,mobile,
E000418,2026-01-02T08:02:06,S000077,C0018,add_to_cart,P027,,mobile,
E000419,2026-01-02T08:02:37,S000077,C0018,begin_checkout,P027,,mobile,
E000420,2026-01-02T15:07:00,S000078,,session_start,,organic,mobile,
E000421,2026-01-02T15:07:05,S000078,,search,,데님 스커트|8,mobile,
E000422,2026-01-02T15:07:30,S000078,,view_category,,dress,mobile,
E000423,2026-01-02T15:08:34,S000078,,view_item,P061,,mobile,
E000424,2026-01-02T15:09:59,S000078,,view_item,P062,,mobile,
E000425,2026-01-02T15:10:08,S000078,,wishlist_add,P062,,mobile,
E000426,2026-01-02T15:10:26,S000078,,add_to_cart,P062,,mobile,
E000427,2026-01-02T15:10:51,S000078,,begin_checkout,P062,,mobile,
E000428,2026-01-02T15:13:16,S000078,,purchase,P062,86000,mobile,
E000429,2026-01-02T05:29:00,S000079,C0196,session_start,,sns,app,
E000430,2026-01-02T05:29:08,S000079,C0196,view_category,,top,app,
E000431,2026-01-02T05:30:23,S000079,C0196,view_item,P027,,app,
E000432,2026-01-02T20:05:00,S000080,,session_start,,organic,desktop,
E000433,2026-01-02T20:05:10,S000080,,search,,발레코어|0,desktop,
E000434,2026-01-02T19:02:00,S000081,C0577,session_start,,direct,app,
E000435,2026-01-02T19:02:15,S000081,C0577,search,,바라클라바|0,app,
E000436,2026-01-02T20:29:00,S000082,C0492,session_start,,sns,app,
E000437,2026-01-02T20:29:10,S000082,C0492,view_category,,outer,app,
E000438,2026-01-02T20:29:22,S000082,C0492,apply_filter,,color=brown,app,
E000439,2026-01-02T20:30:20,S000082,C0492,view_item,P015,,app,
E000440,2026-01-02T20:31:08,S000082,C0492,view_item,P008,,app,
E000441,2026-01-02T20:31:20,S000082,C0492,wishlist_add,P008,,app,
E000442,2026-01-02T12:00:00,S000083,,session_start,,organic,mobile,
E000443,2026-01-02T12:00:22,S000083,,view_category,,bag,mobile,
E000444,2026-01-02T12:00:36,S000083,,view_item,P079,,mobile,
E000445,2026-01-02T12:00:45,S000083,,wishlist_add,P079,,mobile,
E000446,2026-01-02T12:00:57,S000083,,add_to_cart,P079,,mobile,
E000447,2026-01-02T12:01:27,S000083,,begin_checkout,P079,,mobile,
E000448,2026-01-02T12:03:46,S000083,,purchase,P079,115000,mobile,
E000449,2026-01-02T12:36:00,S000084,,session_start,,sns,mobile,
E000450,2026-01-02T12:36:27,S000084,,view_category,,bag,mobile,
E000451,2026-01-02T12:36:35,S000084,,apply_filter,,fit=레귤러핏,mobile,
E000452,2026-01-02T12:37:03,S000084,,view_item,P076,,mobile,
E000453,2026-01-02T12:38:13,S000084,,view_item,P073,,mobile,
E000454,2026-01-02T12:39:42,S000084,,view_item,P075,,mobile,
E000455,2026-01-02T12:41:05,S000084,,view_item,P073,,mobile,
E000456,2026-01-02T12:42:03,S000084,,view_item,P073,,mobile,
E000457,2026-01-02T12:43:18,S000084,,view_item,P076,,mobile,
E000458,2026-01-02T18:12:00,S000085,C0240,session_start,,direct,mobile,
E000459,2026-01-02T18:12:26,S000085,C0240,view_category,,bottom,mobile,
E000460,2026-01-02T18:12:40,S000085,C0240,apply_filter,,category=bottom,mobile,
E000461,2026-01-02T18:14:00,S000085,C0240,view_item,P045,,mobile,
E000462,2026-01-02T08:24:00,S000086,C0199,session_start,,direct,app,
E000463,2026-01-02T08:24:07,S000086,C0199,search,,가디건|20,app,
E000464,2026-01-02T08:24:19,S000086,C0199,view_category,,bag,app,
E000465,2026-01-02T08:25:13,S000086,C0199,view_item,P080,,app,
E000466,2026-01-02T08:26:41,S000086,C0199,view_item,P079,,app,
E000467,2026-01-02T08:26:54,S000086,C0199,view_item,P073,,app,
E000468,2026-01-02T08:28:14,S000086,C0199,view_item,P079,,app,
E000469,2026-01-02T08:28:41,S000086,C0199,view_item,P078,,app,
E000470,2026-01-02T08:28:59,S000086,C0199,view_item,P080,,app,
E000471,2026-01-02T11:19:00,S000087,,session_start,,direct,mobile,
E000472,2026-01-02T11:19:26,S000087,,view_category,,dress,mobile,
E000473,2026-01-02T11:20:10,S000087,,view_item,P064,,mobile,
E000474,2026-01-02T12:01:00,S000088,,session_start,,search_ad,mobile,
E000475,2026-01-02T12:01:11,S000088,,search,,가디건|20,mobile,
E000476,2026-01-02T12:01:34,S000088,,view_category,,outer,mobile,
E000477,2026-01-02T12:01:51,S000088,,apply_filter,,color=brown,mobile,
E000478,2026-01-02T12:02:24,S000088,,view_item,P003,,mobile,
E000479,2026-01-02T12:02:41,S000088,,add_to_cart,P003,,mobile,
E000480,2026-01-02T12:03:38,S000088,,begin_checkout,P003,,mobile,
E000481,2026-01-02T14:57:00,S000089,,session_start,,direct,mobile,
E000482,2026-01-02T14:57:13,S000089,,view_category,,bottom,mobile,
E000483,2026-01-02T14:57:19,S000089,,apply_filter,,price=under_50k,mobile,
E000484,2026-01-02T14:57:32,S000089,,view_item,P042,,mobile,
E000485,2026-01-02T14:58:55,S000089,,view_item,P042,,mobile,
E000486,2026-01-02T15:10:00,S000090,,session_start,,direct,desktop,
E000487,2026-01-02T15:10:09,S000090,,search,,발레코어|0,desktop,
E000488,2026-01-02T15:42:00,S000091,C0206,session_start,,organic,mobile,
E000489,2026-01-02T15:42:28,S000091,C0206,search,,린넨 셔츠|18,mobile,
E000490,2026-01-02T15:42:38,S000091,C0206,view_category,,outer,mobile,
E000491,2026-01-02T15:42:55,S000091,C0206,apply_filter,,price=under_50k,mobile,
E000492,2026-01-02T15:44:14,S000091,C0206,view_item,P011,,mobile,
E000493,2026-01-02T15:44:34,S000091,C0206,add_to_cart,P011,,mobile,
E000494,2026-01-02T15:45:28,S000091,C0206,begin_checkout,P011,,mobile,
E000495,2026-01-02T12:52:00,S000092,,session_start,,direct,mobile,
E000496,2026-01-02T12:52:21,S000092,,view_category,,outer,mobile,
E000497,2026-01-02T12:52:33,S000092,,apply_filter,,color=green,mobile,
E000498,2026-01-02T12:52:50,S000092,,view_item,P013,,mobile,
E000499,2026-01-02T12:53:43,S000092,,view_item,P017,,mobile,
E000500,2026-01-02T08:23:00,S000093,,session_start,,sns,mobile,
E000501,2026-01-02T08:23:30,S000093,,search,,여름 하객룩|7,mobile,
E000502,2026-01-02T08:23:38,S000093,,view_category,,dress,mobile,
E000503,2026-01-02T08:24:28,S000093,,view_item,P064,,mobile,
E000504,2026-01-02T13:55:00,S000094,,session_start,,sns,mobile,
E000505,2026-01-02T13:55:23,S000094,,search,,크롭 니트|9,mobile,
E000506,2026-01-02T13:55:47,S000094,,view_category,,outer,mobile,
E000507,2026-01-02T13:55:55,S000094,,apply_filter,,price=under_50k,mobile,
E000508,2026-01-02T13:57:15,S000094,,view_item,P010,,mobile,
E000509,2026-01-02T13:58:05,S000094,,view_item,P010,,mobile,
E000510,2026-01-02T13:59:05,S000094,,view_item,P017,,mobile,
E000511,2026-01-02T13:59:32,S000094,,add_to_cart,P017,,mobile,
E000512,2026-01-02T14:00:16,S000094,,begin_checkout,P017,,mobile,
E000513,2026-01-02T14:03:11,S000094,,purchase,P017,274000,mobile,
E000514,2026-01-02T11:48:00,S000095,,session_start,,search_ad,mobile,
E000515,2026-01-02T11:48:29,S000095,,search,,하객룩 원피스|15,mobile,
E000516,2026-01-02T11:48:41,S000095,,view_category,,outer,mobile,
E000517,2026-01-02T11:49:03,S000095,,view_item,P016,,mobile,
E000518,2026-01-02T11:50:01,S000095,,view_item,P001,,mobile,
E000519,2026-01-02T11:50:35,S000095,,add_to_cart,P001,,mobile,
E000520,2026-01-02T11:51:21,S000095,,begin_checkout,P001,,mobile,
E000521,2026-01-02T15:07:00,S000096,C0350,session_start,,organic,app,
E000522,2026-01-02T15:07:07,S000096,C0350,view_category,,dress,app,
E000523,2026-01-02T15:07:15,S000096,C0350,apply_filter,,category=top,app,
E000524,2026-01-02T15:08:29,S000096,C0350,view_item,P070,,app,
E000525,2026-01-02T15:09:47,S000096,C0350,view_item,P061,,app,
E000526,2026-01-02T15:09:56,S000096,C0350,add_to_cart,P061,,app,
E000527,2026-01-02T15:10:46,S000096,C0350,begin_checkout,P061,,app,
E000528,2026-01-03T18:20:00,S000097,C0582,session_start,,search_ad,app,
E000529,2026-01-03T18:20:28,S000097,C0582,view_category,,outer,app,
E000530,2026-01-03T18:21:28,S000097,C0582,view_item,P014,,app,
E000531,2026-01-03T18:22:04,S000097,C0582,view_item,P008,,app,
E000532,2026-01-03T18:22:09,S000097,C0582,wishlist_add,P008,,app,
E000533,2026-01-03T04:42:00,S000098,,session_start,,search_ad,mobile,
E000534,2026-01-03T04:42:20,S000098,,view_category,,outer,mobile,
E000535,2026-01-03T04:42:53,S000098,,view_item,P001,,mobile,
E000536,2026-01-03T04:43:27,S000098,,view_item,P008,,mobile,
E000537,2026-01-03T04:44:27,S000098,,view_item,P008,,mobile,
E000538,2026-01-03T04:44:57,S000098,,view_item,P001,,mobile,
E000539,2026-01-03T04:45:32,S000098,,view_item,P007,,mobile,
E000540,2026-01-03T04:46:34,S000098,,view_item,P006,,mobile,
E000541,2026-01-03T11:33:00,S000099,C0357,session_start,,direct,mobile,
E000542,2026-01-03T11:33:30,S000099,C0357,search,,데님 스커트|8,mobile,
E000543,2026-01-03T11:33:40,S000099,C0357,view_category,,top,mobile,
E000544,2026-01-03T11:33:49,S000099,C0357,apply_filter,,color=black,mobile,
E000545,2026-01-03T11:34:34,S000099,C0357,view_item,P030,,mobile,
E000546,2026-01-03T11:35:47,S000099,C0357,view_item,P032,,mobile,
E000547,2026-01-03T13:39:00,S000100,,session_start,,sns,mobile,
E000548,2026-01-03T13:39:25,S000100,,view_category,,bottom,mobile,
E000549,2026-01-03T13:39:47,S000100,,view_item,P045,,mobile,
E000550,2026-01-03T19:18:00,S000101,C0445,session_start,,push,desktop,
E000551,2026-01-03T19:18:24,S000101,C0445,view_category,,bottom,desktop,
E000552,2026-01-03T19:18:53,S000101,C0445,view_item,P057,,desktop,
E000553,2026-01-03T19:20:16,S000101,C0445,view_item,P042,,desktop,
E000554,2026-01-03T19:20:54,S000101,C0445,view_item,P049,,desktop,
E000555,2026-01-03T16:48:00,S000102,,session_start,,organic,desktop,
E000556,2026-01-03T16:48:36,S000102,,search,,블랙 슬랙스|11,desktop,
E000557,2026-01-03T16:48:56,S000102,,view_category,,top,desktop,
E000558,2026-01-03T16:48:59,S000102,,apply_filter,,size=S,desktop,
E000559,2026-01-03T16:50:15,S000102,,view_item,P025,,desktop,
E000560,2026-01-03T16:50:50,S000102,,add_to_cart,P025,,desktop,
E000561,2026-01-03T15:39:00,S000103,,session_start,,search_ad,desktop,
E000562,2026-01-03T15:39:39,S000103,,search,,바라클라바|0,desktop,
E000563,2026-01-03T15:39:55,S000103,,view_category,,bottom,desktop,
E000564,2026-01-03T15:40:04,S000103,,apply_filter,,price=50k_100k,desktop,
E000565,2026-01-03T15:40:25,S000103,,view_item,P043,,desktop,
E000566,2026-01-03T15:40:40,S000103,,add_to_cart,P043,,desktop,
E000567,2026-01-03T15:41:16,S000103,,begin_checkout,P043,,desktop,
E000568,2026-01-03T15:43:11,S000103,,purchase,P043,91000,desktop,
E000569,2026-01-03T16:16:00,S000104,,session_start,,direct,mobile,
E000570,2026-01-03T16:16:17,S000104,,view_category,,dress,mobile,
E000571,2026-01-03T16:16:36,S000104,,apply_filter,,fit=슬림핏,mobile,
E000572,2026-01-03T16:16:57,S000104,,view_item,P061,,mobile,
E000573,2026-01-03T16:18:20,S000104,,view_item,P072,,mobile,
E000574,2026-01-03T14:24:00,S000105,C0350,session_start,,search_ad,app,
E000575,2026-01-03T14:24:14,S000105,C0350,search,,린넨 셔츠|18,app,
E000576,2026-01-03T14:24:23,S000105,C0350,view_category,,top,app,
E000577,2026-01-03T14:25:15,S000105,C0350,view_item,P040,,app,
E000578,2026-01-03T14:26:31,S000105,C0350,view_item,P036,,app,
E000579,2026-01-03T14:26:36,S000105,C0350,add_to_cart,P036,,app,
E000580,2026-01-03T14:27:22,S000105,C0350,begin_checkout,P036,,app,
E000581,2026-01-03T15:05:00,S000106,C0138,session_start,,direct,mobile,
E000582,2026-01-03T15:05:34,S000106,C0138,search,,린넨 셔츠|18,mobile,
E000583,2026-01-03T15:06:01,S000106,C0138,view_category,,top,mobile,
E000584,2026-01-03T15:06:18,S000106,C0138,apply_filter,,color=brown,mobile,
E000585,2026-01-03T15:06:57,S000106,C0138,view_item,P019,,mobile,
E000586,2026-01-03T15:07:44,S000106,C0138,view_item,P032,,mobile,
E000587,2026-01-03T15:09:04,S000106,C0138,view_item,P021,,mobile,
E000588,2026-01-03T15:09:26,S000106,C0138,view_item,P027,,mobile,
E000589,2026-01-03T15:09:54,S000106,C0138,add_to_cart,P027,,mobile,
E000590,2026-01-03T11:07:00,S000107,C0259,session_start,,direct,mobile,
E000591,2026-01-03T11:07:15,S000107,C0259,view_category,,top,mobile,
E000592,2026-01-03T11:07:39,S000107,C0259,view_item,P028,,mobile,
E000593,2026-01-03T17:48:00,S000108,,session_start,,direct,desktop,
E000594,2026-01-03T17:48:21,S000108,,view_category,,outer,desktop,
E000595,2026-01-03T17:48:25,S000108,,apply_filter,,color=gray,desktop,
E000596,2026-01-03T17:49:04,S000108,,view_item,P006,,desktop,
E000597,2026-01-03T17:49:21,S000108,,view_item,P008,,desktop,
E000598,2026-01-03T17:49:25,S000108,,wishlist_add,P008,,desktop,
E000599,2026-01-03T17:20:00,S000109,C0172,session_start,,sns,mobile,
E000600,2026-01-03T17:20:30,S000109,C0172,search,,데님 스커트|8,mobile,
E000601,2026-01-03T17:20:56,S000109,C0172,view_category,,outer,mobile,
E000602,2026-01-03T17:21:19,S000109,C0172,view_item,P016,,mobile,
E000603,2026-01-03T17:21:37,S000109,C0172,view_item,P008,,mobile,
E000604,2026-01-03T21:39:00,S000110,,session_start,,direct,mobile,
E000605,2026-01-03T21:39:28,S000110,,view_category,,outer,mobile,
E000606,2026-01-03T21:40:38,S000110,,view_item,P008,,mobile,
E000607,2026-01-03T21:41:33,S000110,,view_item,P001,,mobile,
E000608,2026-01-03T21:42:16,S000110,,view_item,P013,,mobile,
E000609,2026-01-03T21:42:44,S000110,,add_to_cart,P013,,mobile,
E000610,2026-01-03T15:06:00,S000111,,session_start,,organic,desktop,
E000611,2026-01-03T15:06:29,S000111,,search,,반팔 티셔츠|0,desktop,
E000612,2026-01-03T13:01:00,S000112,,session_start,,organic,mobile,
E000613,2026-01-03T13:01:06,S000112,,view_category,,bag,mobile,
E000614,2026-01-03T13:01:55,S000112,,view_item,P076,,mobile,
E000615,2026-01-03T13:03:17,S000112,,view_item,P078,,mobile,
E000616,2026-01-03T13:03:21,S000112,,wishlist_add,P078,,mobile,
E000617,2026-01-03T13:11:00,S000113,,session_start,,direct,mobile,
E000618,2026-01-03T13:11:08,S000113,,view_category,,dress,mobile,
E000619,2026-01-03T13:11:54,S000113,,view_item,P071,,mobile,
E000620,2026-01-03T13:12:08,S000113,,view_item,P071,,mobile,
E000621,2026-01-03T13:13:15,S000113,,view_item,P064,,mobile,
E000622,2026-01-03T13:14:25,S000113,,view_item,P066,,mobile,
E000623,2026-01-03T13:15:10,S000113,,view_item,P064,,mobile,
E000624,2026-01-03T13:15:42,S000113,,view_item,P064,,mobile,
E000625,2026-01-03T20:02:00,S000114,C0206,session_start,,search_ad,mobile,
E000626,2026-01-03T20:02:23,S000114,C0206,view_category,,outer,mobile,
E000627,2026-01-03T20:02:41,S000114,C0206,apply_filter,,sort=popular,mobile,
E000628,2026-01-03T20:03:40,S000114,C0206,view_item,P006,,mobile,
E000629,2026-01-03T20:04:24,S000114,C0206,view_item,P008,,mobile,
E000630,2026-01-03T20:04:45,S000114,C0206,view_item,P017,,mobile,
E000631,2026-01-03T20:05:08,S000114,C0206,view_item,P015,,mobile,
E000632,2026-01-03T12:10:00,S000115,C0429,session_start,,direct,mobile,
E000633,2026-01-03T12:10:18,S000115,C0429,view_category,,dress,mobile,
E000634,2026-01-03T12:10:34,S000115,C0429,apply_filter,,color=pink,mobile,
E000635,2026-01-03T12:10:57,S000115,C0429,view_item,P064,,mobile,
E000636,2026-01-03T12:11:09,S000115,C0429,wishlist_add,P064,,mobile,
E000637,2026-01-03T14:04:00,S000116,,session_start,,search_ad,desktop,
E000638,2026-01-03T14:04:24,S000116,,view_category,,outer,desktop,
E000639,2026-01-03T14:04:38,S000116,,apply_filter,,category=bottom,desktop,
E000640,2026-01-03T14:05:05,S000116,,view_item,P010,,desktop,
E000641,2026-01-03T14:05:26,S000116,,view_item,P005,,desktop,
E000642,2026-01-03T14:05:54,S000116,,view_item,P012,,desktop,
E000643,2026-01-03T14:06:03,S000116,,wishlist_add,P012,,desktop,
E000644,2026-01-03T14:06:29,S000116,,add_to_cart,P012,,desktop,
E000645,2026-01-03T14:07:11,S000116,,begin_checkout,P012,,desktop,
E000646,2026-01-03T12:24:00,S000117,,session_start,,push,mobile,
E000647,2026-01-03T12:24:34,S000117,,search,,여름 하객룩|7,mobile,
E000648,2026-01-03T12:24:52,S000117,,view_category,,outer,mobile,
E000649,2026-01-03T12:25:30,S000117,,view_item,P017,,mobile,
E000650,2026-01-03T13:56:00,S000118,,session_start,,sns,desktop,
E000651,2026-01-03T13:56:28,S000118,,view_category,,dress,desktop,
E000652,2026-01-03T13:56:46,S000118,,apply_filter,,category=bottom,desktop,
E000653,2026-01-03T13:57:33,S000118,,view_item,P064,,desktop,
E000654,2026-01-03T13:58:06,S000118,,view_item,P064,,desktop,
E000655,2026-01-03T14:59:00,S000119,,session_start,,search_ad,mobile,
E000656,2026-01-03T14:59:14,S000119,,view_category,,bag,mobile,
E000657,2026-01-03T15:00:29,S000119,,view_item,P074,,mobile,
E000658,2026-01-03T13:47:00,S000120,,session_start,,sns,mobile,
E000659,2026-01-03T13:47:18,S000120,,search,,와이드 팬츠|24,mobile,
E000660,2026-01-03T13:47:34,S000120,,view_category,,dress,mobile,
E000661,2026-01-03T13:48:28,S000120,,view_item,P066,,mobile,
E000662,2026-01-03T14:21:00,S000121,C0256,session_start,,direct,mobile,
E000663,2026-01-03T14:21:10,S000121,C0256,search,,토트백|6,mobile,
E000664,2026-01-03T14:21:33,S000121,C0256,view_category,,dress,mobile,
E000665,2026-01-03T14:21:36,S000121,C0256,apply_filter,,category=top,mobile,
E000666,2026-01-03T14:23:04,S000121,C0256,view_item,P064,,mobile,
E000667,2026-01-03T14:23:43,S000121,C0256,view_item,P071,,mobile,
E000668,2026-01-03T10:53:00,S000122,,session_start,,direct,mobile,
E000669,2026-01-03T10:53:15,S000122,,search,,바라클라바|0,mobile,
E000670,2026-01-03T10:53:27,S000122,,view_category,,dress,mobile,
E000671,2026-01-03T10:54:10,S000122,,view_item,P070,,mobile,
E000672,2026-01-03T10:54:16,S000122,,wishlist_add,P070,,mobile,
E000673,2026-01-03T10:54:23,S000122,,add_to_cart,P070,,mobile,
