session_id,page,element,x,y,device
S000309,product_detail,size_chart,891,729,mobile
S000309,product_detail,add_to_cart,1100,917,mobile
S000309,product_detail,wishlist,1151,889,mobile
S000309,product_detail,main_image,518,619,mobile
S000309,product_detail,main_image,328,537,mobile
S000310,product_detail,size_chart,899,690,app
S000311,product_detail,thumbnails,184,635,mobile
S000311,product_detail,main_image,465,589,mobile
S000311,product_detail,reviews_tab,806,1253,mobile
S000311,product_detail,thumbnails,201,802,mobile
S000313,product_detail,main_image,291,548,desktop
S000313,product_detail,wishlist,1133,926,desktop
S000313,product_detail,coupon_banner,536,207,desktop
S000313,product_detail,main_image,521,519,desktop
S000313,product_detail,reviews_tab,857,1245,desktop
S000313,product_detail,add_to_cart,1178,940,desktop
S000313,product_detail,main_image,318,476,desktop
S000314,product_detail,reviews_tab,576,1300,mobile
S000314,product_detail,reviews_tab,690,1231,mobile
S000315,product_detail,thumbnails,163,802,desktop
S000315,product_detail,main_image,360,776,desktop
S000316,product_detail,size_chart,974,698,mobile
S000316,product_detail,add_to_cart,956,901,mobile
S000316,product_detail,reviews_tab,670,1237,mobile
S000316,product_detail,main_image,383,656,mobile
S000316,product_detail,main_image,200,243,mobile
S000316,product_detail,main_image,299,946,mobile
S000316,product_detail,reviews_tab,808,1242,mobile
S000318,product_detail,main_image,766,512,mobile
S000318,product_detail,main_image,538,584,mobile
S000319,product_detail,size_chart,955,677,app
S000319,product_detail,reviews_tab,631,1223,app
S000319,product_detail,reviews_tab,472,1277,app
S000319,product_detail,wishlist,1109,893,app
S000319,product_detail,reviews_tab,535,1312,app
S000319,product_detail,size_chart,825,719,app
S000320,product_detail,add_to_cart,1041,969,app
S000321,product_detail,add_to_cart,1029,919,app
S000321,product_detail,reviews_tab,635,1231,app
S000321,product_detail,add_to_cart,1116,864,app
S000322,product_detail,main_image,369,448,app
S000322,product_detail,wishlist,1136,902,app
S000323,product_detail,main_image,431,507,mobile
S000323,product_detail,reviews_tab,518,1266,mobile
S000324,product_detail,detail_text,792,1995,desktop
S000324,product_detail,wishlist,1136,925,desktop
S000324,product_detail,add_to_cart,1008,964,desktop
S000326,product_detail,detail_text,503,1649,app
S000326,product_detail,reviews_tab,515,1259,app
S000326,product_detail,wishlist,1135,942,app
S000326,product_detail,main_image,329,435,app
S000327,product_detail,thumbnails,194,823,mobile
S000328,product_detail,add_to_cart,938,933,mobile
S000328,product_detail,size_chart,832,731,mobile
S000328,product_detail,reviews_tab,683,1272,mobile
S000329,product_detail,main_image,489,584,desktop
S000329,product_detail,main_image,375,473,desktop
S000329,product_detail,thumbnails,86,649,desktop
S000329,product_detail,detail_text,958,2215,desktop
S000330,product_detail,main_image,374,454,mobile
S000330,product_detail,main_image,479,554,mobile
S000331,product_detail,reviews_tab,897,1205,app
S000331,product_detail,main_image,519,571,app
S000331,product_detail,reviews_tab,466,1281,app
S000331,product_detail,add_to_cart,1063,943,app
S000331,product_detail,wishlist,1144,900,app
S000331,product_detail,reviews_tab,865,1238,app
S000332,product_detail,main_image,435,303,desktop
S000332,product_detail,reviews_tab,342,1274,desktop
S000333,product_detail,coupon_banner,1047,182,mobile
S000333,product_detail,main_image,578,533,mobile
S000334,product_detail,reviews_tab,719,1249,app
S000334,product_detail,main_image,558,671,app
S000334,product_detail,main_image,370,441,app
S000334,product_detail,size_chart,958,731,app
S000334,product_detail,main_image,229,303,app
S000334,product_detail,thumbnails,211,769,app
S000336,product_detail,thumbnails,122,895,app
S000337,product_detail,size_chart,913,720,app
S000338,product_detail,main_image,521,357,mobile
S000338,product_detail,add_to_cart,852,937,mobile
S000339,product_detail,coupon_banner,1247,208,desktop
S000339,product_detail,main_image,407,422,desktop
S000339,product_detail,main_image,478,452,desktop
S000341,product_detail,reviews_tab,693,1269,desktop
S000341,product_detail,wishlist,1111,933,desktop
S000341,product_detail,reviews_tab,829,1247,desktop
S000342,product_detail,reviews_tab,866,1266,mobile
S000342,product_detail,wishlist,1139,905,mobile
S000343,product_detail,main_image,219,447,mobile
S000343,product_detail,size_chart,921,698,mobile
S000343,product_detail,main_image,169,467,mobile
S000343,product_detail,detail_text,340,1067,mobile
S000343,product_detail,reviews_tab,545,1231,mobile
S000345,product_detail,main_image,510,510,app
S000346,product_detail,main_image,475,639,app
S000346,product_detail,add_to_cart,1234,912,app
S000347,product_detail,wishlist,1131,903,desktop
S000347,product_detail,detail_text,452,2312,desktop
S000350,product_detail,main_image,290,348,mobile
S000350,product_detail,size_chart,829,712,mobile
S000350,product_detail,add_to_cart,1047,902,mobile
S000350,product_detail,main_image,398,731,mobile
S000351,product_detail,main_image,462,271,app
S000352,product_detail,thumbnails,103,881,mobile
S000352,product_detail,wishlist,1138,921,mobile
S000352,product_detail,add_to_cart,809,911,mobile
S000352,product_detail,main_image,465,646,mobile
S000352,product_detail,main_image,437,614,mobile
S000353,product_detail,reviews_tab,737,1238,mobile
S000354,product_detail,add_to_cart,1025,951,desktop
S000355,product_detail,size_chart,969,694,desktop
S000355,product_detail,size_chart,859,657,desktop
S000355,product_detail,reviews_tab,917,1255,desktop
S000355,product_detail,thumbnails,152,806,desktop
S000355,product_detail,main_image,471,500,desktop
S000356,product_detail,add_to_cart,1028,874,app
S000356,product_detail,reviews_tab,512,1223,app
S000356,product_detail,size_chart,877,707,app
S000356,product_detail,reviews_tab,666,1246,app
S000358,product_detail,main_image,303,725,mobile
S000358,product_detail,add_to_cart,1173,939,mobile
S000358,product_detail,main_image,284,645,mobile
S000358,product_detail,size_chart,922,687,mobile
S000359,product_detail,detail_text,405,2151,app
S000359,product_detail,size_chart,898,681,app
S000360,product_detail,thumbnails,93,673,app
S000361,product_detail,main_image,569,761,desktop
S000361,product_detail,size_chart,974,745,desktop
S000362,product_detail,main_image,350,574,mobile
S000362,product_detail,detail_text,847,1301,mobile
S000362,product_detail,add_to_cart,1064,949,mobile
S000362,product_detail,main_image,323,595,mobile
S000363,product_detail,size_chart,916,706,desktop
S000366,product_detail,add_to_cart,904,908,desktop
S000366,product_detail,add_to_cart,856,921,desktop
S000367,product_detail,add_to_cart,914,937,mobile
S000367,product_detail,wishlist,1130,938,mobile
S000368,product_detail,main_image,95,436,mobile
S000368,product_detail,main_image,437,368,mobile
S000368,product_detail,coupon_banner,225,170,mobile
S000369,product_detail,reviews_tab,783,1253,mobile
S000370,product_detail,size_chart,876,733,desktop
S000370,product_detail,add_to_cart,1046,873,desktop
S000370,product_detail,add_to_cart,876,937,desktop
S000371,product_detail,reviews_tab,414,1236,desktop
S000371,product_detail,main_image,375,461,desktop
S000371,product_detail,reviews_tab,442,1271,desktop
S000372,product_detail,reviews_tab,575,1274,mobile
S000373,product_detail,size_chart,802,714,mobile
S000373,product_detail,reviews_tab,974,1225,mobile
S000373,product_detail,main_image,229,482,mobile
S000373,product_detail,add_to_cart,1038,914,mobile
S000373,product_detail,main_image,463,736,mobile
S000373,product_detail,coupon_banner,698,178,mobile
S000374,product_detail,main_image,397,538,app
S000374,product_detail,add_to_cart,1081,902,app
S000374,product_detail,detail_text,443,2299,app
S000375,product_detail,main_image,571,461,desktop
S000375,product_detail,reviews_tab,824,1255,desktop
S000375,product_detail,size_chart,809,708,desktop
S000375,product_detail,size_chart,861,732,desktop
S000375,product_detail,main_image,324,618,desktop
S000375,product_detail,add_to_cart,1098,909,desktop
S000376,product_detail,size_chart,948,726,desktop
S000376,product_detail,main_image,220,315,desktop
S000378,product_detail,add_to_cart,946,927,desktop
S000378,product_detail,add_to_cart,911,945,desktop
S000378,product_detail,main_image,556,300,desktop
S000378,product_detail,add_to_cart,857,899,desktop
S000379,product_detail,main_image,543,658,mobile
S000379,product_detail,add_to_cart,929,940,mobile
S000379,product_detail,detail_text,815,2125,mobile
S000380,product_detail,add_to_cart,1038,919,app
S000381,product_detail,size_chart,891,717,app
S000382,product_detail,reviews_tab,605,1240,mobile
S000383,product_detail,add_to_cart,948,959,mobile
S000384,product_detail,add_to_cart,978,911,desktop
S000384,product_detail,size_chart,810,726,desktop
S000385,product_detail,detail_text,891,1952,desktop
S000385,product_detail,main_image,242,388,desktop
S000386,product_detail,main_image,533,466,mobile
S000386,product_detail,reviews_tab,755,1225,mobile
S000386,product_detail,main_image,420,526,mobile
S000386,product_detail,coupon_banner,1030,245,mobile
S000389,product_detail,main_image,496,414,mobile
S000389,product_detail,coupon_banner,584,178,mobile
S000389,product_detail,detail_text,291,2007,mobile
S000390,product_detail,main_image,230,636,mobile
S000390,product_detail,size_chart,826,691,mobile
S000390,product_detail,add_to_cart,974,955,mobile
S000390,product_detail,size_chart,1043,709,mobile
S000390,product_detail,main_image,627,207,mobile
S000391,product_detail,thumbnails,222,819,app
S000394,product_detail,add_to_cart,873,910,mobile
S000394,product_detail,main_image,535,831,mobile
S000396,product_detail,main_image,513,795,mobile
S000396,product_detail,reviews_tab,1029,1251,mobile
S000397,product_detail,size_chart,921,668,desktop
S000397,product_detail,size_chart,887,689,desktop
S000398,product_detail,coupon_banner,891,187,mobile
S000399,product_detail,detail_text,1238,1421,desktop
S000399,product_detail,thumbnails,142,653,desktop
S000400,product_detail,add_to_cart,980,930,desktop
S000401,product_detail,reviews_tab,893,1207,desktop
S000401,product_detail,main_image,217,497,desktop
S000402,product_detail,reviews_tab,642,1272,mobile
S000402,product_detail,size_chart,904,712,mobile
S000404,product_detail,main_image,496,345,desktop
S000404,product_detail,main_image,523,654,desktop
S000405,product_detail,size_chart,975,701,mobile
S000406,product_detail,add_to_cart,962,920,desktop
S000407,product_detail,size_chart,901,723,mobile
S000409,product_detail,reviews_tab,639,1233,mobile
S000410,product_detail,main_image,178,476,desktop
S000411,product_detail,main_image,389,594,mobile
S000411,product_detail,wishlist,1102,922,mobile
S000411,product_detail,detail_text,1226,2086,mobile
S000411,product_detail,add_to_cart,1191,940,mobile
S000412,product_detail,add_to_cart,949,896,mobile
S000412,product_detail,reviews_tab,576,1239,mobile
S000412,product_detail,thumbnails,152,647,mobile
S000412,product_detail,main_image,349,428,mobile
S000414,product_detail,main_image,368,377,mobile
S000414,product_detail,main_image,346,476,mobile
S000415,product_detail,main_image,690,837,mobile
S000415,product_detail,main_image,489,547,mobile
S000415,product_detail,reviews_tab,525,1268,mobile
S000417,product_detail,detail_text,497,1949,app
S000417,product_detail,detail_text,96,1999,app
S000418,product_detail,add_to_cart,907,889,mobile
S000418,product_detail,reviews_tab,665,1262,mobile
S000419,product_detail,size_chart,952,711,desktop
S000419,product_detail,main_image,361,984,desktop
S000419,product_detail,add_to_cart,1090,895,desktop
S000419,product_detail,coupon_banner,784,165,desktop
S000420,product_detail,add_to_cart,1203,940,mobile
S000420,product_detail,size_chart,884,698,mobile
S000422,product_detail,detail_text,445,1849,mobile
S000422,product_detail,main_image,593,308,mobile
S000424,product_detail,wishlist,1147,898,mobile
S000424,product_detail,size_chart,792,705,mobile
S000424,product_detail,add_to_cart,1024,936,mobile
S000426,product_detail,add_to_cart,907,893,mobile
S000427,product_detail,wishlist,1149,936,mobile
S000428,product_detail,detail_text,767,1445,app
S000429,product_detail,main_image,349,649,mobile
S000429,product_detail,add_to_cart,948,893,mobile
S000430,product_detail,reviews_tab,772,1249,desktop
S000430,product_detail,main_image,343,665,desktop
S000430,product_detail,detail_text,775,1779,desktop
S000430,product_detail,main_image,499,625,desktop
S000430,product_detail,main_image,537,280,desktop
S000431,product_detail,reviews_tab,469,1267,desktop
S000432,product_detail,reviews_tab,788,1217,mobile
S000433,product_detail,main_image,385,440,mobile
S000433,product_detail,wishlist,1114,884,mobile
S000433,product_detail,main_image,575,255,mobile
S000433,product_detail,add_to_cart,1031,877,mobile
S000433,product_detail,detail_text,994,1609,mobile
S000434,product_detail,size_chart,886,689,app
S000434,product_detail,reviews_tab,584,1249,app
S000434,product_detail,add_to_cart,1020,928,app
S000435,product_detail,main_image,396,511,app
S000435,product_detail,reviews_tab,439,1243,app
S000437,product_detail,add_to_cart,1279,897,mobile
S000437,product_detail,size_chart,816,689,mobile
S000439,product_detail,add_to_cart,968,926,mobile
S000439,product_detail,thumbnails,142,669,mobile
S000440,product_detail,size_chart,1007,700,mobile
S000440,product_detail,reviews_tab,640,1227,mobile
S000441,product_detail,size_chart,807,703,mobile
S000442,product_detail,main_image,302,627,app
S000442,product_detail,coupon_banner,564,199,app
S000442,product_detail,reviews_tab,740,1261,app
S000442,product_detail,main_image,297,455,app
S000442,product_detail,size_chart,834,721,app
S000443,product_detail,reviews_tab,429,1240,mobile
S000443,product_detail,main_image,720,512,mobile
S000443,product_detail,main_image,402,506,mobile
S000443,product_detail,reviews_tab,836,1285,mobile
S000443,product_detail,reviews_tab,588,1285,mobile
S000444,product_detail,main_image,384,441,mobile
S000444,product_detail,detail_text,589,1660,mobile
S000444,product_detail,wishlist,1151,913,mobile
S000445,product_detail,add_to_cart,976,914,mobile
S000445,product_detail,reviews_tab,365,1232,mobile
S000445,product_detail,detail_text,938,1904,mobile
