review_id,product_id,customer_id,created_at,rating,size_purchased,height_cm,weight_kg,fit,text,aspect_labels
R00881,P043,C0283,2026-04-06,5,M,150,61,true_to_size,핏이 예쁘게 떨어져요.,size:pos
R00882,P038,C0240,2026-04-17,1,XL,172,63,large,배송이 일주일 넘게 걸렸어요.,delivery:neg
R00883,P076,C0463,2026-04-09,4,FREE,155,63,large,색상이 화면과 똑같아요. 배송이 빨라요. 세일가에 잘 샀어요.,color:pos;delivery:pos;price:pos
R00884,P017,C0206,2026-06-03,2,S,169,81,small,화면과 색이 달라요. 기장이 너무 길어요.,color:neg;size:neg
R00885,P001,C0186,2026-04-29,4,M,167,47,large,배송이 빨라요. 색감이 고급스러워요.,delivery:pos;color:pos
R00886,P043,C0259,2026-07-09,3,L,170,55,large,소재가 부드럽고 촉감이 좋아요. 기장이 너무 길어요. 색감이 고급스러워요.,material:pos;size:neg;color:pos
R00887,P001,C0400,2026-01-20,4,S,173,64,small,소재가 부드럽고 촉감이 좋아요. 배송이 일주일 넘게 걸렸어요.,material:pos;delivery:neg
R00888,P062,C0089,2026-01-30,5,S,160,42,large,색상이 화면과 똑같아요.,color:pos
R00889,P008,C0206,2026-02-21,5,M,169,62,true_to_size,두께감이 적당해요.,material:pos
R00890,P050,C0335,2026-04-11,3,S,167,72,small,색상이 사진보다 어두워요. 박스가 찌그러져 왔어요.,color:neg;delivery:neg
R00891,P016,C0113,2026-02-06,3,XL,168,42,large,한 치수 크게 사야 해요. 박스가 찌그러져 왔어요.,size:neg;delivery:neg
R00892,P062,C0325,2026-01-20,5,S,169,55,small,기장이 너무 길어요. 가격 대비 만족해요.,size:neg;price:pos
R00893,P047,C0114,2026-02-17,5,L,161,59,large,포장이 꼼꼼했어요. 색상이 화면과 똑같아요.,delivery:pos;color:pos
R00894,P042,C0283,2026-05-24,5,S,160,74,small,포장이 꼼꼼했어요.,delivery:pos
R00895,P053,C0164,2026-04-27,3,M,171,46,true_to_size,세일가에 잘 샀어요. 화면과 색이 달라요.,price:pos;color:neg
R00896,P066,C0429,2026-02-10,5,M,155,54,large,소재가 부드럽고 촉감이 좋아요.,material:pos
R00897,P037,C0061,2026-03-23,4,S,156,53,true_to_size,색상이 사진보다 어두워요. 사이즈가 딱 맞아요.,color:neg;size:pos
R00898,P040,C0123,2026-03-23,2,S,179,71,small,기장이 너무 길어요.,size:neg
R00899,P008,C0321,2026-03-08,4,S,161,43,true_to_size,포장이 꼼꼼했어요.,delivery:pos
R00900,P075,C0171,2026-04-26,5,FREE,157,61,true_to_size,핏이 예쁘게 떨어져요. 두께감이 적당해요. 가격 대비 만족해요.,size:pos;material:pos;price:pos
R00901,P073,C0479,2026-05-14,3,FREE,164,52,large,한 치수 크게 사야 해요. 색감이 고급스러워요. 이 가격이면 다른 데가 나아요.,size:neg;color:pos;price:neg
R00902,P021,C0496,2026-07-02,2,L,166,56,large,색상이 화면과 똑같아요. 한 치수 크게 사야 해요. 이 가격이면 다른 데가 나아요.,color:pos;size:neg;price:neg
R00903,P008,C0499,2026-06-20,3,S,169,73,small,화면과 색이 달라요.,color:neg
R00904,P058,C0469,2026-02-02,4,L,168,51,large,기장이 너무 길어요. 세일가에 잘 샀어요.,size:neg;price:pos
R00905,P062,C0190,2026-06-20,3,L,166,58,large,원단이 고급스러워요. 한 치수 크게 사야 해요.,material:pos;size:neg
R00906,P050,C0240,2026-02-14,3,L,167,57,large,색상이 사진보다 어두워요. 소재가 부드럽고 촉감이 좋아요.,color:neg;material:pos
R00907,P040,C0215,2026-01-13,5,M,176,43,true_to_size,가격 대비 만족해요.,price:pos
R00908,P042,C0188,2026-01-16,4,M,178,77,small,원단이 고급스러워요. 배송이 일주일 넘게 걸렸어요. 세일가에 잘 샀어요.,material:pos;delivery:neg;price:pos
R00909,P037,C0570,2026-04-20,1,XL,161,69,large,사이즈가 생각보다 작아요. 이 가격이면 다른 데가 나아요.,size:neg;price:neg
R00910,P015,C0212,2026-02-19,5,L,151,59,large,세일가에 잘 샀어요.,price:pos
R00911,P055,C0299,2026-05-25,2,L,165,40,large,색상이 사진보다 어두워요.,color:neg
R00912,P056,C0240,2026-07-01,2,M,168,40,large,사이즈가 생각보다 작아요. 박스가 찌그러져 왔어요.,size:neg;delivery:neg
R00913,P008,C0146,2026-02-06,2,M,165,55,large,사이즈가 생각보다 작아요. 색감이 고급스러워요.,size:neg;color:pos
R00914,P051,C0051,2026-05-16,3,L,183,79,small,한 치수 크게 사야 해요. 배송이 빨라요.,size:neg;delivery:pos
R00915,P058,C0335,2026-01-21,3,L,154,43,large,사이즈가 생각보다 작아요. 세일가에 잘 샀어요.,size:neg;price:pos
R00916,P040,C0545,2026-04-05,2,L,185,67,small,사이즈가 생각보다 작아요.,size:neg
R00917,P021,C0196,2026-06-07,4,S,161,55,true_to_size,색상이 화면과 똑같아요. 한 치수 크게 사야 해요.,color:pos;size:neg
R00918,P016,C0214,2026-01-22,3,XL,157,61,large,색상이 사진보다 어두워요. 가격 대비 만족해요.,color:neg;price:pos
R00919,P055,C0423,2026-07-05,4,L,173,79,true_to_size,배송이 빨라요. 이 가격이면 다른 데가 나아요. 소재가 부드럽고 촉감이 좋아요.,delivery:pos;price:neg;material:pos
R00920,P052,C0146,2026-03-13,1,M,164,42,large,사이즈가 생각보다 작아요.,size:neg
R00921,P040,C0044,2026-05-09,5,S,164,54,true_to_size,세일가에 잘 샀어요. 색감이 고급스러워요. 포장이 꼼꼼했어요.,price:pos;color:pos;delivery:pos
R00922,P059,C0252,2026-01-21,5,M,158,55,large,두께감이 적당해요.,material:pos
R00923,P056,C0124,2026-04-29,4,M,173,65,small,색상이 화면과 똑같아요. 두께감이 적당해요.,color:pos;material:pos
R00924,P001,C0206,2026-07-04,4,M,176,75,small,배송이 일주일 넘게 걸렸어요. 두께감이 적당해요.,delivery:neg;material:pos
R00925,P064,C0451,2026-02-28,3,XL,175,79,large,두께감이 적당해요. 배송이 일주일 넘게 걸렸어요. 사이즈가 생각보다 작아요.,material:pos;delivery:neg;size:neg
R00926,P053,C0234,2026-05-17,5,XL,174,65,large,색상이 화면과 똑같아요. 포장이 꼼꼼했어요.,color:pos;delivery:pos
R00927,P073,C0504,2026-03-06,3,FREE,156,51,true_to_size,색감이 고급스러워요. 가격에 비해 아쉬워요.,color:pos;price:neg
R00928,P073,C0199,2026-06-10,5,FREE,166,76,small,원단이 고급스러워요.,material:pos
R00929,P052,C0545,2026-02-26,5,M,185,60,true_to_size,포장이 꼼꼼했어요. 정사이즈라 고민 없이 골랐어요. 색감이 고급스러워요.,delivery:pos;size:pos;color:pos
R00930,P016,C0477,2026-03-20,4,S,152,52,small,화면과 색이 달라요. 가격 대비 만족해요.,color:neg;price:pos
R00931,P057,C0089,2026-06-02,5,L,163,52,large,두께감이 적당해요.,material:pos
R00932,P050,C0571,2026-03-24,5,S,156,50,large,색상이 화면과 똑같아요. 포장이 꼼꼼했어요.,color:pos;delivery:pos
R00933,P059,C0582,2026-06-23,4,M,165,49,true_to_size,핏이 예쁘게 떨어져요.,size:pos
R00934,P008,C0261,2026-02-27,2,S,155,67,small,한 치수 크게 사야 해요. 박스가 찌그러져 왔어요. 가격 대비 만족해요.,size:neg;delivery:neg;price:pos
R00935,P017,C0123,2026-02-18,2,M,175,72,small,이 가격이면 다른 데가 나아요. 기장이 너무 길어요.,price:neg;size:neg
R00936,P049,C0429,2026-02-02,3,S,159,49,large,배송이 일주일 넘게 걸렸어요. 소재가 부드럽고 촉감이 좋아요.,delivery:neg;material:pos
R00937,P040,C0058,2026-01-30,3,M,152,60,true_to_size,배송이 일주일 넘게 걸렸어요. 세일가에 잘 샀어요.,delivery:neg;price:pos
R00938,P013,C0380,2026-02-22,3,L,161,54,large,원단이 뻣뻣해요. 포장이 꼼꼼했어요.,material:neg;delivery:pos
R00939,P011,C0477,2026-02-25,5,M,169,49,large,배송이 빨라요. 색감이 고급스러워요.,delivery:pos;color:pos
R00940,P013,C0386,2026-06-07,5,M,169,67,small,소재가 부드럽고 촉감이 좋아요.,material:pos
R00941,P078,C0129,2026-04-16,5,FREE,171,62,small,색감이 고급스러워요. 배송이 빨라요.,color:pos;delivery:pos
R00942,P001,C0113,2026-05-03,5,L,158,50,large,가격 대비 만족해요. 색상이 화면과 똑같아요.,price:pos;color:pos
R00943,P040,C0209,2026-02-05,5,L,161,55,large,원단이 고급스러워요. 포장이 꼼꼼했어요.,material:pos;delivery:pos
R00944,P030,C0058,2026-06-03,5,M,166,66,true_to_size,색상이 화면과 똑같아요.,color:pos
R00945,P073,C0278,2026-07-05,2,FREE,155,54,true_to_size,이 가격이면 다른 데가 나아요. 한 치수 크게 사야 해요.,price:neg;size:neg
R00946,P045,C0353,2026-01-13,5,M,162,56,true_to_size,색감이 고급스러워요.,color:pos
R00947,P055,C0220,2026-04-09,5,M,162,52,true_to_size,정사이즈라 고민 없이 골랐어요.,size:pos
R00948,P077,C0303,2026-02-21,5,FREE,172,58,true_to_size,색감이 고급스러워요. 세일가에 잘 샀어요. 사이즈가 생각보다 작아요.,color:pos;price:pos;size:neg
R00949,P045,C0545,2026-05-17,5,L,180,63,true_to_size,포장이 꼼꼼했어요.,delivery:pos
R00950,P030,C0158,2026-06-21,5,S,166,56,true_to_size,두께감이 적당해요.,material:pos
R00951,P040,C0213,2026-05-22,3,L,160,67,true_to_size,화면과 색이 달라요.,color:neg
R00952,P033,C0005,2026-01-31,5,S,155,50,true_to_size,색감이 고급스러워요. 세일가에 잘 샀어요. 소재가 부드럽고 촉감이 좋아요.,color:pos;price:pos;material:pos
R00953,P037,C0526,2026-05-18,2,M,148,49,large,사이즈가 생각보다 작아요. 세일가에 잘 샀어요.,size:neg;price:pos
R00954,P040,C0430,2026-06-02,3,M,164,62,true_to_size,색상이 화면과 똑같아요. 이 가격이면 다른 데가 나아요.,color:pos;price:neg
R00955,P021,C0421,2026-04-06,2,M,167,56,true_to_size,가격에 비해 아쉬워요.,price:neg
R00956,P029,C0252,2026-04-10,3,L,166,69,true_to_size,핏이 예쁘게 떨어져요. 화면과 색이 달라요.,size:pos;color:neg
R00957,P055,C0477,2026-06-24,5,M,164,47,true_to_size,사이즈가 딱 맞아요. 배송이 빨라요.,size:pos;delivery:pos
R00958,P008,C0246,2026-02-10,2,M,158,56,true_to_size,이 가격이면 다른 데가 나아요. 원단이 뻣뻣해요.,price:neg;material:neg
R00959,P076,C0429,2026-04-02,2,FREE,169,49,true_to_size,색상이 사진보다 어두워요.,color:neg
R00960,P043,C0110,2026-07-08,4,M,170,55,true_to_size,가격 대비 만족해요. 사이즈가 생각보다 작아요.,price:pos;size:neg
R00961,P072,C0350,2026-03-05,4,S,162,61,small,배송이 빨라요. 기장이 너무 길어요.,delivery:pos;size:neg
R00962,P064,C0146,2026-05-20,1,M,158,56,large,기장이 너무 길어요.,size:neg
R00963,P063,C0279,2026-05-05,5,M,165,55,true_to_size,색감이 고급스러워요. 소재가 부드럽고 촉감이 좋아요.,color:pos;material:pos
R00964,P061,C0325,2026-04-12,5,L,170,48,large,세일가에 잘 샀어요.,price:pos
R00965,P055,C0171,2026-07-03,4,M,159,63,true_to_size,배송이 일주일 넘게 걸렸어요. 원단이 고급스러워요.,delivery:neg;material:pos
R00966,P040,C0213,2026-05-01,5,M,162,77,true_to_size,사이즈가 딱 맞아요. 배송이 빨라요.,size:pos;delivery:pos
R00967,P017,C0335,2026-01-25,5,M,153,59,true_to_size,원단이 고급스러워요.,material:pos
R00968,P037,C0477,2026-04-16,5,S,163,56,true_to_size,세일가에 잘 샀어요. 두께감이 적당해요.,price:pos;material:pos
R00969,P040,C0044,2026-06-25,4,M,155,63,true_to_size,색감이 고급스러워요.,color:pos
R00970,P028,C0335,2026-01-21,4,M,165,52,large,배송이 빨라요.,delivery:pos
R00971,P074,C0182,2026-05-04,5,FREE,176,70,true_to_size,포장이 꼼꼼했어요.,delivery:pos
R00972,P053,C0333,2026-07-01,5,M,156,45,large,배송이 빨라요.,delivery:pos
R00973,P021,C0393,2026-03-15,4,S,166,53,small,색상이 화면과 똑같아요. 사이즈가 생각보다 작아요.,color:pos;size:neg
R00974,P027,C0335,2026-02-03,2,S,151,62,true_to_size,원단이 뻣뻣해요.,material:neg
R00975,P002,C0515,2026-05-22,4,L,169,43,large,배송이 빨라요. 사이즈가 생각보다 작아요.,delivery:pos;size:neg
R00976,P020,C0123,2026-06-22,1,M,180,86,small,원단이 뻣뻣해요.,material:neg
R00977,P069,C0451,2026-03-17,3,L,167,74,true_to_size,색상이 사진보다 어두워요. 정사이즈라 고민 없이 골랐어요.,color:neg;size:pos
R00978,P026,C0520,2026-02-12,5,M,175,71,small,색상이 화면과 똑같아요. 배송이 빨라요.,color:pos;delivery:pos
R00979,P074,C0504,2026-02-07,5,FREE,163,52,large,소재가 부드럽고 촉감이 좋아요.,material:pos
R00980,P042,C0379,2026-05-04,5,S,173,66,small,소재가 부드럽고 촉감이 좋아요. 색상이 화면과 똑같아요.,material:pos;color:pos
R00981,P033,C0172,2026-02-18,4,S,162,52,true_to_size,원단이 뻣뻣해요. 핏이 예쁘게 떨어져요.,material:neg;size:pos
R00982,P015,C0192,2026-03-26,5,XL,164,52,large,가격 대비 만족해요. 포장이 꼼꼼했어요.,price:pos;delivery:pos
R00983,P001,C0335,2026-04-01,4,XL,151,44,large,색상이 사진보다 어두워요. 두께감이 적당해요.,color:neg;material:pos
R00984,P066,C0353,2026-04-04,3,L,168,51,large,한 치수 크게 사야 해요. 색감이 고급스러워요.,size:neg;color:pos
R00985,P027,C0184,2026-03-07,3,S,156,47,true_to_size,소재가 얇고 비쳐요. 정사이즈라 고민 없이 골랐어요.,material:neg;size:pos
R00986,P055,C0096,2026-04-26,2,S,173,58,small,소재가 얇고 비쳐요. 한 치수 크게 사야 해요.,material:neg;size:neg
R00987,P040,C0494,2026-01-07,4,M,184,88,small,박스가 찌그러져 왔어요. 색상이 사진보다 어두워요. 소재가 부드럽고 촉감이 좋아요.,delivery:neg;color:neg;material:pos
R00988,P063,C0052,2026-04-26,3,S,167,73,small,포장이 꼼꼼했어요. 원단이 뻣뻣해요.,delivery:pos;material:neg
R00989,P045,C0146,2026-01-21,5,S,160,55,true_to_size,세일가에 잘 샀어요.,price:pos
R00990,P008,C0279,2026-05-11,5,M,164,58,true_to_size,색상이 화면과 똑같아요.,color:pos
R00991,P017,C0174,2026-05-19,5,L,164,60,large,원단이 고급스러워요.,material:pos
R00992,P055,C0072,2026-07-09,5,M,165,56,large,가격 대비 만족해요.,price:pos
R00993,P011,C0564,2026-03-26,4,M,160,58,true_to_size,가격 대비 만족해요. 화면과 색이 달라요.,price:pos;color:neg
R00994,P043,C0155,2026-05-14,4,XL,171,56,large,세일가에 잘 샀어요. 원단이 고급스러워요.,price:pos;material:pos
R00995,P008,C0098,2026-01-13,4,S,163,62,true_to_size,두께감이 적당해요.,material:pos
R00996,P040,C0001,2026-06-25,4,L,166,82,true_to_size,색감이 고급스러워요. 가격 대비 만족해요. 정사이즈라 고민 없이 골랐어요.,color:pos;price:pos;size:pos
R00997,P034,C0595,2026-06-27,5,S,154,52,true_to_size,핏이 예쁘게 떨어져요.,size:pos
R00998,P039,C0167,2026-06-30,2,S,174,77,small,기장이 너무 길어요.,size:neg
R00999,P076,C0424,2026-06-16,5,FREE,156,56,large,배송이 빨라요.,delivery:pos
R01000,P040,C0294,2026-02-13,2,S,162,60,small,기장이 너무 길어요.,size:neg
R01001,P073,C0534,2026-05-22,2,FREE,163,51,large,박스가 찌그러져 왔어요. 화면과 색이 달라요.,delivery:neg;color:neg
R01002,P042,C0509,2026-02-08,5,M,181,70,small,가격 대비 만족해요.,price:pos
R01003,P008,C0463,2026-05-15,3,L,166,59,large,배송이 빨라요. 이 가격이면 다른 데가 나아요.,delivery:pos;price:neg
R01004,P023,C0057,2026-05-27,3,M,183,79,small,색감이 고급스러워요. 이 가격이면 다른 데가 나아요.,color:pos;price:neg
R01005,P048,C0110,2026-04-17,1,M,164,43,true_to_size,원단이 뻣뻣해요.,material:neg
R01006,P013,C0521,2026-07-10,4,S,165,52,small,색상이 화면과 똑같아요. 보풀이 금방 생겨요.,color:pos;material:neg
R01007,P028,C0220,2026-01-22,1,M,165,50,true_to_size,화면과 색이 달라요.,color:neg
R01008,P040,C0397,2026-06-17,4,M,161,49,true_to_size,원단이 뻣뻣해요. 가격 대비 만족해요.,material:neg;price:pos
R01009,P028,C0421,2026-06-11,5,XL,151,50,large,포장이 꼼꼼했어요. 원단이 고급스러워요. 가격 대비 만족해요.,delivery:pos;material:pos;price:pos
R01010,P008,C0482,2026-06-17,5,M,158,66,true_to_size,원단이 고급스러워요.,material:pos
R01011,P001,C0213,2026-02-06,5,XL,156,53,large,색상이 화면과 똑같아요.,color:pos
R01012,P017,C0192,2026-03-11,3,L,155,54,large,화면과 색이 달라요. 박스가 찌그러져 왔어요.,color:neg;delivery:neg
R01013,P043,C0171,2026-06-28,5,M,165,66,true_to_size,색상이 화면과 똑같아요.,color:pos
R01014,P044,C0068,2026-06-14,4,M,176,77,small,박스가 찌그러져 왔어요. 색감이 고급스러워요. 소재가 얇고 비쳐요.,delivery:neg;color:pos;material:neg
R01015,P001,C0515,2026-06-06,5,S,155,52,true_to_size,소재가 부드럽고 촉감이 좋아요.,material:pos
R01016,P013,C0057,2026-01-24,3,M,174,72,small,원단이 뻣뻣해요. 배송이 일주일 넘게 걸렸어요.,material:neg;delivery:neg
R01017,P078,C0479,2026-06-30,5,FREE,163,45,large,원단이 고급스러워요.,material:pos
R01018,P042,C0051,2026-04-19,5,M,177,62,small,색상이 화면과 똑같아요. 배송이 빨라요.,color:pos;delivery:pos
R01019,P001,C0214,2026-03-05,5,S,159,40,true_to_size,핏이 예쁘게 떨어져요.,size:pos
R01020,P061,C0052,2026-01-12,4,S,164,61,small,색감이 고급스러워요. 박스가 찌그러져 왔어요.,color:pos;delivery:neg
R01021,P049,C0156,2026-02-08,4,M,166,65,true_to_size,정사이즈라 고민 없이 골랐어요.,size:pos
R01022,P056,C0430,2026-05-07,4,M,161,50,large,세일가에 잘 샀어요. 색상이 사진보다 어두워요.,price:pos;color:neg
R01023,P055,C0153,2026-05-30,5,L,173,70,true_to_size,가격 대비 만족해요.,price:pos
R01024,P037,C0335,2026-03-04,5,M,165,40,large,두께감이 적당해요.,material:pos
R01025,P017,C0274,2026-05-18,5,XL,171,77,true_to_size,배송이 빨라요.,delivery:pos
R01026,P030,C0153,2026-02-15,4,L,167,66,true_to_size,색상이 화면과 똑같아요. 원단이 고급스러워요. 가격에 비해 아쉬워요.,color:pos;material:pos;price:neg
R01027,P008,C0005,2026-06-29,2,M,166,53,true_to_size,가격에 비해 아쉬워요.,price:neg
R01028,P007,C0450,2026-04-19,4,L,170,76,true_to_size,색상이 사진보다 어두워요. 세일가에 잘 샀어요.,color:neg;price:pos
R01029,P069,C0033,2026-06-01,2,M,179,89,small,화면과 색이 달라요. 가격에 비해 아쉬워요. 한 치수 크게 사야 해요.,color:neg;price:neg;size:neg
R01030,P058,C0249,2026-06-06,4,M,164,84,small,사이즈가 생각보다 작아요. 세일가에 잘 샀어요. 색감이 고급스러워요.,size:neg;price:pos;color:pos
R01031,P017,C0582,2026-04-29,2,M,164,58,true_to_size,기장이 너무 길어요.,size:neg
R01032,P056,C0068,2026-02-21,1,S,179,80,small,사이즈가 생각보다 작아요.,size:neg
R01033,P001,C0300,2026-01-27,2,S,167,62,true_to_size,기장이 너무 길어요. 이 가격이면 다른 데가 나아요.,size:neg;price:neg
R01034,P009,C0077,2026-03-05,4,M,154,57,large,포장이 꼼꼼했어요. 화면과 색이 달라요.,delivery:pos;color:neg
R01035,P055,C0275,2026-01-16,5,M,165,52,true_to_size,핏이 예쁘게 떨어져요. 가격 대비 만족해요.,size:pos;price:pos
R01036,P008,C0018,2026-03-10,4,S,166,62,small,배송이 빨라요. 기장이 너무 길어요. 가격 대비 만족해요.,delivery:pos;size:neg;price:pos
R01037,P026,C0566,2026-07-05,4,XL,156,60,large,배송이 빨라요.,delivery:pos
R01038,P055,C0214,2026-03-01,5,M,167,58,true_to_size,포장이 꼼꼼했어요. 정사이즈라 고민 없이 골랐어요. 두께감이 적당해요.,delivery:pos;size:pos;material:pos
R01039,P040,C0123,2026-06-06,2,M,173,83,small,박스가 찌그러져 왔어요.,delivery:neg
R01040,P068,C0277,2026-05-31,1,L,162,46,large,이 가격이면 다른 데가 나아요.,price:neg
R01041,P022,C0033,2026-04-26,4,S,172,66,true_to_size,배송이 일주일 넘게 걸렸어요. 정사이즈라 고민 없이 골랐어요. 소재가 부드럽고 촉감이 좋아요.,delivery:neg;size:pos;material:pos
R01042,P010,C0567,2026-04-27,3,M,179,75,small,이 가격이면 다른 데가 나아요. 두께감이 적당해요. 기장이 너무 길어요.,price:neg;material:pos;size:neg
R01043,P001,C0430,2026-03-08,5,S,159,47,true_to_size,색상이 화면과 똑같아요.,color:pos
R01044,P034,C0071,2026-04-30,5,L,170,55,large,소재가 부드럽고 촉감이 좋아요.,material:pos
R01045,P021,C0294,2026-07-07,5,S,155,64,true_to_size,색상이 화면과 똑같아요. 가격 대비 만족해요.,color:pos;price:pos
R01046,P011,C0250,2026-03-13,4,M,170,54,true_to_size,핏이 예쁘게 떨어져요. 박스가 찌그러져 왔어요.,size:pos;delivery:neg
R01047,P066,C0350,2026-04-04,5,M,172,60,true_to_size,핏이 예쁘게 떨어져요.,size:pos
R01048,P007,C0130,2026-02-03,5,S,177,73,small,포장이 꼼꼼했어요.,delivery:pos
R01049,P017,C0123,2026-02-19,5,L,174,75,small,배송이 빨라요.,delivery:pos
R01050,P062,C0515,2026-03-30,2,L,166,57,large,박스가 찌그러져 왔어요.,delivery:neg
R01051,P076,C0272,2026-02-23,5,FREE,155,50,large,포장이 꼼꼼했어요. 두께감이 적당해요.,delivery:pos;material:pos
R01052,P008,C0244,2026-01-29,4,M,159,48,large,원단이 고급스러워요.,material:pos
R01053,P042,C0426,2026-06-04,4,L,161,66,large,색감이 고급스러워요.,color:pos
R01054,P027,C0041,2026-01-14,2,M,165,55,true_to_size,화면과 색이 달라요.,color:neg
R01055,P033,C0406,2026-06-24,5,M,166,63,true_to_size,가격 대비 만족해요. 배송이 빨라요. 두께감이 적당해요.,price:pos;delivery:pos;material:pos
R01056,P015,C0122,2026-07-04,5,M,150,54,large,포장이 꼼꼼했어요. 두께감이 적당해요. 기장이 너무 길어요.,delivery:pos;material:pos;size:neg
R01057,P043,C0570,2026-02-07,4,S,164,54,true_to_size,색감이 고급스러워요.,color:pos
R01058,P078,C0515,2026-04-05,5,FREE,168,64,small,두께감이 적당해요.,material:pos
R01059,P066,C0277,2026-05-23,3,L,155,55,large,배송이 빨라요. 가격 대비 만족해요. 기장이 너무 길어요.,delivery:pos;price:pos;size:neg
R01060,P061,C0240,2026-03-04,5,M,157,43,true_to_size,사이즈가 딱 맞아요.,size:pos
R01061,P008,C0129,2026-02-15,5,L,177,71,true_to_size,포장이 꼼꼼했어요. 가격 대비 만족해요.,delivery:pos;price:pos
R01062,P040,C0438,2026-06-28,4,S,162,40,true_to_size,색상이 사진보다 어두워요. 원단이 고급스러워요. 배송이 빨라요.,color:neg;material:pos;delivery:pos
R01063,P006,C0100,2026-05-01,3,L,156,62,large,사이즈가 생각보다 작아요.,size:neg
R01064,P061,C0479,2026-04-02,3,M,159,65,true_to_size,세일가에 잘 샀어요. 원단이 뻣뻣해요.,price:pos;material:neg
R01065,P080,C0504,2026-03-27,5,FREE,151,58,large,세일가에 잘 샀어요.,price:pos
R01066,P020,C0520,2026-05-10,5,M,184,65,small,소재가 부드럽고 촉감이 좋아요. 색상이 화면과 똑같아요. 배송이 빨라요.,material:pos;color:pos;delivery:pos
R01067,P001,C0262,2026-02-12,4,S,161,45,true_to_size,원단이 고급스러워요. 사이즈가 딱 맞아요.,material:pos;size:pos
R01068,P010,C0515,2026-05-04,5,M,162,56,true_to_size,소재가 부드럽고 촉감이 좋아요.,material:pos
R01069,P055,C0383,2026-06-18,5,L,158,55,true_to_size,색상이 화면과 똑같아요.,color:pos
R01070,P040,C0153,2026-02-13,3,S,172,68,small,기장이 너무 길어요. 색상이 사진보다 어두워요. 가격 대비 만족해요.,size:neg;color:neg;price:pos
R01071,P001,C0570,2026-03-04,5,M,168,44,large,원단이 고급스러워요. 색상이 화면과 똑같아요.,material:pos;color:pos
R01072,P040,C0130,2026-06-02,4,L,178,66,small,색상이 화면과 똑같아요. 사이즈가 생각보다 작아요. 세일가에 잘 샀어요.,color:pos;size:neg;price:pos
R01073,P013,C0496,2026-04-29,2,L,155,53,large,배송이 일주일 넘게 걸렸어요.,delivery:neg
R01074,P021,C0100,2026-04-29,4,S,163,54,small,소재가 부드럽고 촉감이 좋아요.,material:pos
R01075,P040,C0096,2026-03-19,4,XL,171,72,true_to_size,원단이 고급스러워요. 기장이 너무 길어요. 포장이 꼼꼼했어요.,material:pos;size:neg;delivery:pos
R01076,P023,C0005,2026-05-10,5,S,173,55,small,소재가 부드럽고 촉감이 좋아요.,material:pos
R01077,P013,C0131,2026-02-05,2,XL,174,73,large,박스가 찌그러져 왔어요. 사이즈가 생각보다 작아요.,delivery:neg;size:neg
R01078,P016,C0455,2026-02-08,3,M,180,86,small,소재가 부드럽고 촉감이 좋아요. 기장이 너무 길어요.,material:pos;size:neg
R01079,P040,C0047,2026-01-13,1,M,169,52,true_to_size,사이즈가 생각보다 작아요.,size:neg
R01080,P055,C0283,2026-07-04,2,XL,162,52,large,가격에 비해 아쉬워요.,price:neg
R01081,P078,C0566,2026-03-26,5,FREE,165,64,true_to_size,배송이 빨라요. 색감이 고급스러워요.,delivery:pos;color:pos
R01082,P070,C0325,2026-02-17,5,M,156,59,true_to_size,원단이 고급스러워요.,material:pos
R01083,P073,C0351,2026-03-14,5,FREE,167,55,true_to_size,원단이 고급스러워요. 세일가에 잘 샀어요.,material:pos;price:pos
R01084,P050,C0499,2026-04-09,4,M,180,67,true_to_size,세일가에 잘 샀어요.,price:pos
R01085,P010,C0438,2026-03-13,3,M,164,42,large,사이즈가 생각보다 작아요.,size:neg
R01086,P016,C0495,2026-04-24,5,S,169,63,small,포장이 꼼꼼했어요.,delivery:pos
R01087,P064,C0153,2026-04-12,5,L,174,67,true_to_size,핏이 예쁘게 떨어져요.,size:pos
R01088,P059,C0171,2026-01-10,5,S,168,60,small,배송이 빨라요.,delivery:pos
R01089,P049,C0068,2026-01-28,4,S,169,83,small,색감이 고급스러워요. 배송이 일주일 넘게 걸렸어요.,color:pos;delivery:neg
R01090,P040,C0272,2026-05-02,5,L,157,53,true_to_size,배송이 빨라요.,delivery:pos
R01091,P009,C0206,2026-06-28,2,M,167,71,true_to_size,소재가 얇고 비쳐요.,material:neg
R01092,P075,C0333,2026-05-13,1,FREE,170,56,true_to_size,가격에 비해 아쉬워요. 배송이 일주일 넘게 걸렸어요.,price:neg;delivery:neg
R01093,P055,C0361,2026-06-13,5,M,167,54,true_to_size,두께감이 적당해요. 포장이 꼼꼼했어요.,material:pos;delivery:pos
R01094,P040,C0033,2026-05-22,2,S,167,63,small,사이즈가 생각보다 작아요.,size:neg
R01095,P066,C0382,2026-02-19,2,S,169,65,small,보풀이 금방 생겨요. 사이즈가 생각보다 작아요.,material:neg;size:neg
R01096,P043,C0068,2026-03-09,5,S,180,64,small,배송이 빨라요. 세일가에 잘 샀어요. 소재가 얇고 비쳐요.,delivery:pos;price:pos;material:neg
R01097,P075,C0443,2026-06-16,5,FREE,167,48,large,색상이 화면과 똑같아요. 소재가 부드럽고 촉감이 좋아요.,color:pos;material:pos
R01098,P049,C0182,2026-04-20,3,M,183,78,small,배송이 빨라요. 색상이 사진보다 어두워요.,delivery:pos;color:neg
